"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ribosomal_L37ae",78.3994362630614,-5.51794164978812,1.56276074467565,-3.53089343240021,NA,NA
"Ribosomal_S17e",135.680643207696,3.49756816434492,2.0513560077293,1.70500300833519,NA,NA
"RIH_assoc",72.9270222277099,3.47458499964982,2.25690008540496,1.53953868942602,NA,NA
"RINT1_TIP1",91.4665185888029,-24.0265452064467,2.96530156170059,-8.1025638392972,NA,NA
"RNA_pol_Rpb4",118.550209442405,-24.3783318276727,3.00737049301626,-8.10619505787009,NA,NA
"Robl_LC7",2358.63731895548,7.10461261982206,2.56980167549793,2.76465405387576,NA,NA
"RraB",209.347198981635,5.2284379850211,2.17476389057972,2.40414051735399,NA,NA
"RRM_3",104.797151171625,-10.2482033254004,2.51203623720768,-4.0796399246183,NA,NA
"RskA",164.557333768916,1.42576519326553,1.993599139985,0.715171452810849,NA,NA
"RSN1_TM",479.918707983492,4.44330035884066,2.49235263328644,1.78277355278643,NA,NA
"SAM_2",384.246119979366,-0.686563603654889,2.7149146859659,-0.252885885219125,NA,NA
"SAND",216.343455906139,0.666379283694817,3.39038649938565,0.196549651143186,NA,NA
"SCAN",161.212504621366,-2.0351192339052,2.4660426016545,-0.825257127569415,NA,NA
"SCP2_2",102.958832385348,-4.056547343845,1.86550212238651,-2.17450695722367,NA,NA
"Scramblase",387.927355898786,0.346132168883005,2.34879783624147,0.147365670873098,NA,NA
"Sdh5",183.120600481088,-4.81984401826784,2.52285248288309,-1.91047397775703,NA,NA
"Sec16",276.754459595709,-8.58892062693527,3.03526224030077,-2.82971287057034,NA,NA
"Sec23_BS",131.541066747939,-5.14457496760982,2.30300832194773,-2.23384992515307,NA,NA
"Sec3_C",340.762008403967,-8.2113471209481,3.20042817827859,-2.56570266962364,NA,NA
"SelB-wing_3",635.954514370279,-7.58964473599061,2.58760783559492,-2.93307379564557,NA,NA
"Sgf11",117.475916385809,-10.4129265449824,2.90127109249907,-3.58909119933807,NA,NA
"Skp1",88.7196604310112,-1.83462501061492,2.17450684241939,-0.843697051131687,NA,NA
"Smac_DIABLO",88.1378413364809,2.88378749591938,2.34883932203792,1.22775000778568,NA,NA
"SMAP",471.135318996367,-25.3241402258842,3.05235322524274,-8.29659556320525,NA,NA
"Smg4_UPF3",294.299660317643,1.99562769894007,2.40747927299352,0.828928299124526,NA,NA
"SNAP-25",323.520635101017,-5.86821439853995,3.24700735227429,-1.80726858977689,NA,NA
"Solute_trans_a",92.8187823768488,-0.766539871243721,2.38202373784351,-0.321801944735313,NA,NA
"Sorting_nexin",64.8297406082741,-3.7153630757909,2.61880432848829,-1.41872496366905,NA,NA
"SpaB_C",114.678247036653,5.08062956790466,2.42322665416803,2.09663819897565,NA,NA
"SPT16",388.997340325021,-25.7192381311676,3.90689785541288,-6.5830331590406,NA,NA
"SRC-1",116.02739818383,-2.32837801973203,2.97429726173422,-0.782832990396671,NA,NA
"SRF-TF",207.271052702142,-3.2429631351279,2.05839521372673,-1.57548128440141,NA,NA
"SSDP",152.63801018762,-10.7907197576258,2.50343714817842,-4.3103617622186,NA,NA
"START",287.455743422345,1.0690258729539,2.22956135617443,0.479478113483351,NA,NA
"STAT_bind",145.38276420903,2.87671077661817,1.98908241537277,1.44625016760759,NA,NA
"SURF4",59.7382147381495,-4.03331157620889,1.98843648839755,-2.02838340562704,NA,NA
"SVA",331.158310121164,-2.63690942694742,1.9375549074247,-1.36094694237712,NA,NA
"Swi5",522.19004618205,-12.565262697183,2.78090879981505,-4.5184015736218,NA,NA
"SYF2",256.692337546879,-0.796057801908103,2.76308593362567,-0.288104612390224,NA,NA
"Synaptobrevin",479.386964220328,-4.91020055909022,1.89978860984062,-2.58460364150838,NA,NA
"SYS1",649.01071010041,-26.6963384147043,3.75181655534517,-7.11557668689062,NA,NA
"Tankyrase_bdg_C",105.249520204656,-3.40565414551655,2.20419816427823,-1.5450762098932,NA,NA
"TAT_ubiq",265.458805027349,-5.26744168352059,3.13532709732019,-1.68002939406952,NA,NA
"TcdA_TcdB",168.168878175499,-0.526937882590593,3.32932515301214,-0.158271679206177,NA,NA
"Telomere_Sde2_2",229.021207063425,-25.2760717125755,3.90699087916665,-6.46944733026015,NA,NA
"TEP1_N",115.959056806956,-7.01601993213975,2.14146653690347,-3.27626876779724,NA,NA
"TetR_C_8",70.7037237359763,-4.08175441499556,1.7020105031288,-2.39819578521524,NA,NA
"TF_Zn_Ribbon",51.7951803278393,0.682158853691131,1.73840057085723,0.392406022597397,NA,NA
"TFIIF_alpha",284.4563546682,-3.84298362859499,2.54919082804543,-1.50753077655687,NA,NA
"TFIIS_M",531.701610779987,2.28899194637674,3.10886682386914,0.736278546511677,NA,NA
"TGF_beta",1798.8239524598,-4.60877100526824,2.65925842223471,-1.73310384832598,NA,NA
"Thiol-ester_cl",368.634719010744,-25.2929556272701,3.90690523651892,-6.47391070324661,NA,NA
"Thoc2",74.5303939078818,-9.75647266972444,2.1736542094956,-4.48851184659608,NA,NA
"THOC7",1207.48690466104,-13.7744745305786,2.91712764715583,-4.72193067862786,NA,NA
"TilS_C",105.937753797836,-1.05453716723632,1.80279185508705,-0.584946711546687,NA,NA
"Tim17",64.0737147755209,1.29164374508146,1.90353794604882,0.678548987038862,NA,NA
"TIP41",224.983834678451,-11.3500625187286,2.42698215118735,-4.67661557097808,NA,NA
"TLV_coat",62.027701933055,-2.99599313029309,1.88586136963554,-1.58866032176696,NA,NA
"TMC",266.094162991119,2.05020611194223,2.70034610881763,0.759238271437704,NA,NA
"TMEM219",126.60469577208,-5.87100069045623,2.14868317739512,-2.73237150652137,NA,NA
"TMEM37",332.787201397421,-5.41534001461393,2.5386827358433,-2.13312988588748,NA,NA
"Tmemb_40",393.125399059353,-12.1554092405191,2.75434783140435,-4.41317146001908,NA,NA
"TMF_TATA_bd",120.448249276984,-1.35870557360321,2.49891766920608,-0.543717622371641,NA,NA
"Tn7_TnsC_Int",136.787410362114,-24.5684405292208,3.74675650877156,-6.55725571483053,NA,NA
"TNF",110.050863078143,-3.58758839179714,1.97336531822796,-1.81800519075643,NA,NA
"TNFR_c6",861.6628676055,-2.10690940339618,3.28119221493724,-0.642117031061065,NA,NA
"TniB",116.88927787963,-9.49479331698064,3.2339154896271,-2.93600539266889,NA,NA
"TPR_17",138.128065951872,-0.548372940476916,2.19251945858054,-0.250110865986083,NA,NA
"TPR_7",221.0976950292,-3.36707596143904,3.35872419792462,-1.00248658806805,NA,NA
"TPR_9",310.73659348211,-8.82486679555891,2.78114815338535,-3.17310200997989,NA,NA
"TRAM1",301.964577424495,-7.70622944468846,2.49292921963041,-3.09123475468387,NA,NA
"Transferrin",223.279991597828,-1.11963947558299,2.74335157400538,-0.408128322374766,NA,NA
"Transmemb_17",38.7434835624662,-22.8569775926494,3.90810060451174,-5.84861545433655,NA,NA
"TRAP_alpha",121.106021812736,-4.46218066964223,2.41281493473235,-1.84936714598761,NA,NA
"TrbC",178.395576808456,1.95169236272248,2.28942566194038,0.852481211846094,NA,NA
"tRNA_int_endo",93.9899017481522,-24.0630258331632,2.94460881322615,-8.17189221368915,NA,NA
"TypeIII_RM_meth",144.695390913652,6.19207511673076,2.4248963226844,2.55354221077627,NA,NA
"U-box",86.3247582255167,2.56244041250774,1.92760847898198,1.32933655379075,NA,NA
"U5_2-snRNA_bdg",717.611294819864,7.26617397074481,3.48680969090548,2.08390322812768,NA,NA
"UAE_UbL",131.309422129238,-24.5179353824216,3.11073161146852,-7.88172637331675,NA,NA
"UBA_4",428.033235743865,3.08031098685437,2.30578569854071,1.33590514886264,NA,NA
"UBA_e1_C",896.826810175219,-8.50770266585329,2.76033331290332,-3.08212875093149,NA,NA
"uDENN",857.693882500504,3.80985918233854,3.11366386292874,1.22359360228273,NA,NA
"UIM",211.533366651974,1.50094322243525,2.03968301679298,0.735870824082854,NA,NA
"UPF0489",57.6508306563593,-9.38840901742723,2.01398712076752,-4.66160330451833,NA,NA
"UPF0552",244.809631492383,4.86866922159065,2.6951865358896,1.80643126431457,NA,NA
"UPF1_Zn_bind",938.343416344432,-7.37259417389758,3.53147212661487,-2.08768295757856,NA,NA
"Urease_alpha",469.179802545289,-2.66434134760606,2.63045018055507,-1.01288416990427,NA,NA
"Uso1_p115_C",384.216217480869,-12.1223312593464,2.81010024429469,-4.31384299686755,NA,NA
"USP7_C2",1899.81234286857,4.8760666111612,2.72763035578173,1.78765667452903,NA,NA
"USP7_ICP0_bdg",213.692170547368,-2.13504653354912,2.73626677275889,-0.780277184521896,NA,NA
"USP8_dimer",304.518131548451,-25.5963155023296,3.39853125544389,-7.53158160935802,NA,NA
"Uteroglobin",599.519678558522,-26.0009084715747,3.90685111278572,-6.65520843281767,NA,NA
"V-ATPase_C",266.005961086491,-25.4812220391932,3.40080812387495,-7.4926961801536,NA,NA
"Vac_ImportDeg",140.949677716664,-24.6155117231821,3.14050842554046,-7.8380658122087,NA,NA
"Vault",225.997730194398,-1.57762670782052,2.70450190744482,-0.583333553390259,NA,NA
"Vert_IL3-reg_TF",1282.64480841871,-13.8615319120253,3.07243886137565,-4.51157290264807,NA,NA
"Vps35",398.138311925975,-0.140046242765184,2.71411285026028,-0.0515992703662834,NA,NA
"Vps55",147.147812933584,-10.7374865877315,3.00077870399669,-3.57823340102701,NA,NA
"VPS9",131.788376085632,2.67303563455123,2.14045087850398,1.24881895744297,NA,NA
"VWA_N",88.5602395635987,0.245205824375201,2.40999939153574,0.101745181030501,NA,NA
"WAP",358.675148209199,-0.476547658102577,3.72551220113903,-0.127914668473473,NA,NA
"WavE",56.4583095256037,0.915648701870705,2.4490127827853,0.373884819347216,NA,NA
"WBP-1",125.694925857554,-10.5104866268504,2.93100461573763,-3.58596727225053,NA,NA
"WH1",323.66774078329,2.01189381797897,2.30662802398146,0.872222914601656,NA,NA
"XhoI",91.9271845302214,-4.3800305028514,1.91071701171991,-2.29234914222528,NA,NA
"XK-related",100.11363388746,-7.13039508607042,2.29315912263938,-3.10942010769121,NA,NA
"Xylo_C",436.213516568882,-25.6130802087439,3.9068834283758,-6.55588544636767,NA,NA
"Y_phosphatase3C",364.666359746481,-2.2283811997142,3.14033645816519,-0.709599506103936,NA,NA
"YaaC",166.215123972569,-0.230787856609506,2.53969045763284,-0.0908724352276439,NA,NA
"Yae1_N",75.1718323846965,-2.60924352600427,1.78380329345216,-1.46274173592014,NA,NA
"YEATS",306.971395861087,-11.7984850154711,2.87565802907126,-4.10288180868349,NA,NA
"YIF1",96.5101082340377,-24.0987597645893,2.86844901582919,-8.40132058530699,NA,NA
"YjzC",102.493922112319,-2.64117689867231,1.95243659597581,-1.35275936955702,NA,NA
"YL1",1844.51995781025,-3.702873129752,2.72586632854783,-1.35842065730518,NA,NA
"z-alpha",800.119671407589,3.41190704888929,2.54874579051128,1.33866118056633,NA,NA
"zf-A20",336.521835995326,0.505728415835906,2.12708107140255,0.237757000725149,NA,NA
"zf-BED",77.224268806263,-2.17780399556466,2.02182528403338,-1.07714747301018,NA,NA
"zf-C2H2_6",132.183795002108,3.39296655464543,2.52168562124328,1.34551528789405,NA,NA
"zf-C2H2_jaz",342.063532739295,-6.78198353643313,3.08716944904467,-2.1968290527531,NA,NA
"zf-C3Hc3H",85.6664728991285,4.14586556283052,2.24174162846446,1.84939491250397,NA,NA
"zf-H2C2_5",1239.9798731075,-12.8507547509689,2.65749347340348,-4.83566747372319,NA,NA
"zf-PARP",208.6947698748,24.2333233987488,3.90696074548431,6.20260222137061,NA,NA
"zf-RNPHF",353.15743955096,-8.34723542465692,3.15601446174021,-2.64486602512407,NA,NA
"zf-Sec23_Sec24",106.99244988433,-0.802768451388531,2.15469243236661,-0.372567536475175,NA,NA
"zf-UBR",912.25659446879,-13.3699415197883,2.58345881319712,-5.17520985877169,NA,NA
"ZU5",640.03564502746,-2.8841856149438,2.94708292888934,-0.978657772630361,NA,NA
"Zw10",160.406875084702,-2.05728268312894,3.24577948681722,-0.633833164416936,NA,NA
"ZZ",535.855323959132,0.872939581739127,2.47797846689678,0.35227892146792,NA,NA
"A2M_recep",59.4889808377537,8.65618210545758,2.93717731702738,2.94710913613422,NA,NA
"AAR2",116.013653405332,-7.75132546931306,3.19177248709835,-2.42853320549793,NA,NA
"AARP2CN",494.39225582006,-26.3272314211405,3.90686944628374,-6.73870263215048,NA,NA
"AbfB",190.766123945292,24.1531466280932,3.06381405605096,7.88335916809028,NA,NA
"Alpha_adaptin_C",117.384889826901,-4.48684639510798,2.36818014975391,-1.89463896805918,NA,NA
"Alpha-2-MRAP_N",258.692809699719,-24.7043767310767,3.38806317993857,-7.29159269442095,NA,NA
"Amnionless",41.8024490800196,-8.92286505229653,3.90800267251536,-2.28322900469088,NA,NA
"AP3B1_C",65.24280841175,6.12998160535747,2.97896743567398,2.05775381494581,NA,NA
"APG12",60.9733511802746,-23.4693156286584,3.25093927732686,-7.21924146425657,NA,NA
"Armet",99.3709121480667,-2.48854092461754,2.32406476562695,-1.0707709016647,NA,NA
"Asp_protease",222.435904455457,-1.25487375128333,3.29803748711727,-0.380491051476854,NA,NA
"Bcr-Abl_Oligo",1393.19157292768,-2.85139345251506,3.72526239753783,-0.765420834355094,NA,NA
"Big_1",3114.28630962335,-6.66931430800481,3.20787258816319,-2.07904588624065,NA,NA
"Brix",57.5901301977165,6.76179167387159,3.82679735726071,1.76695838389305,NA,NA
"CAS_CSE1",145.867740882283,9.04886338476033,3.33464101267668,2.71359446200084,NA,NA
"CathepsinC_exc",312.996536058743,-25.7017405460021,3.90693015324362,-6.57850013639583,NA,NA
"Caudal_act",260.900169472779,-10.5574163603898,3.07472780999102,-3.43361006658364,NA,NA
"CCDC14",376.436853866279,-25.9292225469192,3.30245271626601,-7.85150455575233,NA,NA
"Cg6151-P",502.650451843112,-26.350795629758,3.6459056507829,-7.22750343912481,NA,NA
"CHZ",259.6815611668,-25.4482260558936,3.90696413296921,-6.51355507493575,NA,NA
"Clathrin-link",142.113415649111,4.60437091466811,3.49306655942032,1.31814577144279,NA,NA
"COX3",66.7438958953664,-3.80926410050763,2.29995214590106,-1.65623624269593,NA,NA
"Cu_amine_oxidN3",871.228599999433,13.0480142317869,2.96275831823315,4.4040089775423,NA,NA
"Cupin_4",286.21397564969,24.3272972230344,3.9069061733013,6.22674211868212,NA,NA
"CybS",338.068535356756,6.45598331877454,3.2376929583821,1.99400727671244,NA,NA
"DASH_Dad2",65.6117991992163,-3.33384784889985,2.74152625409543,-1.21605541581795,NA,NA
"DCP1",3595.93337374485,-29.0489151398169,3.90677909278547,-7.43551515197281,NA,NA
"DGCR6",89.8686142184286,0.491173623103226,3.01167884511021,0.163089641480432,NA,NA
"DMAP_binding",140.98562183298,-6.42016420035407,3.35937991911268,-1.91111584725131,NA,NA
"DNA_pol_E_B",40.7759286018087,-22.9286428792124,3.90803389357979,-5.8670532302394,NA,NA
"DUF1077",319.347926806688,-25.7269955427321,3.90692683108766,-6.5849698893823,NA,NA
"DUF1604",50.5673683121841,-9.19735991553229,3.90778822500171,-2.3535973256402,NA,NA
"DUF1646",122.057272689163,-2.06315847397135,2.40269771894131,-0.858684160602788,NA,NA
"DUF1980",512.028277588582,7.25843873389523,3.74133371098269,1.94006717780563,NA,NA
"DUF2228",304.612700271455,-25.6590257612529,3.90693470436066,-6.56755940472054,NA,NA
"DUF2314",47.1011712571492,5.81967839534537,2.0132221720165,2.89072834396425,NA,NA
"DUF2347",1030.21522330485,11.3363449128046,3.8576444288176,2.93867024864167,NA,NA
"DUF2352",64.2585706627873,-7.50153954747732,2.92570536863858,-2.5640105896815,NA,NA
"DUF2419",1116.03827436112,-11.8184560290626,3.01254323118496,-3.92308263221635,NA,NA
"DUF3197",99.9708903726586,-24.0435862727914,3.52050348874877,-6.82958740124321,NA,NA
"DUF3385",460.203285817464,-2.00974181636951,3.68160690421877,-0.54588712718529,NA,NA
"DUF3441",80.2815790540283,-23.7337573509044,3.39557489379801,-6.98961386310575,NA,NA
"DUF3469",49.5408478339732,-23.1915812699568,3.90780948673552,-5.934675512887,NA,NA
"DUF3669",90.0780080366332,-5.76828671063222,2.68948715398127,-2.14475339735063,NA,NA
"DUF3697",150.19090214954,-24.7001105869979,3.00757027822232,-8.21264619013238,NA,NA
"DUF3776",416.816776463967,9.05111613464172,3.27034051732641,2.76763721902612,NA,NA
"DUF4187",146.590098462577,-24.1708064877439,3.73103621461832,-6.4783092678227,NA,NA
"DUF4515",89.9859852683154,22.6461739841474,3.52935443913197,6.41652018087396,NA,NA
"DUF4535",62.814507902101,9.25380420251638,2.62584902602024,3.52411890813903,NA,NA
"DUF4558",274.869444477016,-3.65832862532393,3.72735607701881,-0.981480853916675,NA,NA
"DUF4565",338.089121640732,-6.01077891228724,2.60624917679756,-2.30629479552412,NA,NA
"DUF4661",496.174567951398,8.32378613616465,3.75996560050172,2.21379316211136,NA,NA
"DUF663",638.733070479682,-8.95108354260724,3.28948925428659,-2.72111651708329,NA,NA
"DUF938",79.0113009044392,-23.8259206158913,3.38635139552596,-7.03586776238579,NA,NA
"DUF974",450.280975924164,2.23479723609998,3.72576492475856,0.599822393852398,NA,NA
"DUF977",10931.2448797995,7.93928054132722,3.72618625713878,2.13067195074235,NA,NA
"Dynactin_p22",372.983530446431,6.30228772228377,2.73558881260841,2.30381396986138,NA,NA
"ecTbetaR2",1122.9678495217,6.59202068168752,3.6227854875438,1.81960005756698,NA,NA
"eIF_4EBP",352.168361120671,4.30700609050624,2.63046251548535,1.63735695344495,NA,NA
"ELYS",81.6788850185763,-23.8726864789184,3.40553193113815,-7.0099728799019,NA,NA
"Es2",67.4039079074597,8.84086405435135,2.98414870568813,2.96260841073357,NA,NA
"Exo70",69.583957265433,-4.94417002041959,2.50254186448339,-1.97565926492112,NA,NA
"FAM101",206.16201413163,0.820325030741415,3.230928091596,0.253897644108877,NA,NA
"FAM163",79.2769308110873,22.9261823634428,3.43038418527258,6.68326960632284,NA,NA
"FAM53",107.084448010357,-24.2384753900217,3.55895715480621,-6.81055554638773,NA,NA
"FCP1_C",190.254323655731,-6.7052803985972,2.83652319623365,-2.36390818432245,NA,NA
"Fork_head_N",1092.32717572351,-0.84633873818742,3.72514828238791,-0.22719598631518,NA,NA
"Gal_Lectin",139.609763659976,5.29745226791261,2.90532749403954,1.82335804785542,NA,NA
"GATA",647.615257356889,7.25056263774628,1.85052693153247,3.91810706139895,NA,NA
"GCC2_GCC3",211.628339721537,-24.3513611482004,3.90700944417293,-6.23273669955391,NA,NA
"Geminin",61.5044039889415,-6.08168910557536,2.59128117618891,-2.34698154776083,NA,NA
"GIDE",364.009416126687,-1.62506269522943,2.96402308994494,-0.548262495235694,NA,NA
"Glyco_transf_22",105.13100321211,-8.40721837437048,2.53455030818897,-3.31704537377194,NA,NA
"Glycohydro_20b2",136.090873668009,-24.5687949110629,2.94244554649986,-8.34978745495846,NA,NA
"GMC_oxred_N",121.679618738313,-3.3920436014634,2.65914696821225,-1.27561343619299,NA,NA
"GSH_synthase",452.671382958336,7.609471337193,3.74848705141864,2.03001137067104,NA,NA
"GSK-3_bind",63.3531368497933,-5.99821943573692,2.53912626929202,-2.36231632442974,NA,NA
"HCaRG",60.8620760998433,-5.67358719050622,2.38034163119197,-2.38351802789969,NA,NA
"HPHLAWLY",174.916593451524,-24.9015457858843,3.08538240696559,-8.07081343617776,NA,NA
"HPS3_N",70.3734094872337,-23.5098178004692,3.32180427876415,-7.07742414288655,NA,NA
"Ins_allergen_rp",129.695399073043,-24.5018287501811,3.66456755245971,-6.68614465402203,NA,NA
"Ins_P5_2-kin",1428.0620521191,-10.4344069717158,3.51469969248531,-2.96879047562024,NA,NA
"Kelch_2",82.1489028832909,-9.89691418463003,2.72186792903383,-3.63607435873757,NA,NA
"KOG2701",250.529744974581,-25.3984349830049,3.28070243402479,-7.74176734823399,NA,NA
"L51_S25_CI-B8",94.2117261309035,4.56193975275796,2.24695162949043,2.03027946524711,NA,NA
"LAP2alpha",76.0896611603844,-23.7755637194234,3.36460117841443,-7.06638393636528,NA,NA
"Leo1",69.4842147825213,-23.6522491459417,3.31513725178834,-7.13462138956163,NA,NA
"LpxD",88.5081876276465,-5.99242407211865,2.65325122639779,-2.25852117300416,NA,NA
"LRRCT",178.469919957891,-24.8667268525623,3.87633473303204,-6.41501020039922,NA,NA
"M",253.005906226752,6.23165670078697,3.71336298281307,1.67817063121208,NA,NA
"MAD",45.3792402918818,-1.20207299908558,2.27930616219546,-0.527385490823104,NA,NA
"Mak10",379.688389847182,-8.22380455969773,3.75974811448541,-2.18732859470383,NA,NA
"MAP7",292.802625693216,5.94659941125447,3.21769441599884,1.84809327501304,NA,NA
"MEA1",67.4668949035318,3.65220180087741,2.12008413449889,1.72266833256627,NA,NA
"Mec-17",133.310012009935,-10.5953687706446,2.87536239751511,-3.68488117525677,NA,NA
"Med1",162.842134873824,-24.7075157487032,3.03502702752551,-8.14078936517659,NA,NA
